season,episode,title,object,present
24,S24E07,Back Country,florida frame,0
24,S24E07,Back Country,flowers,0
24,S24E07,Back Country,fog,0
24,S24E07,Back Country,framed,0
24,S24E07,Back Country,grass,0
24,S24E07,Back Country,guest,0
24,S24E07,Back Country,half circle frame,0
24,S24E07,Back Country,half oval frame,0
24,S24E07,Back Country,hills,0
24,S24E07,Back Country,lake,0
24,S24E07,Back Country,lakes,0
24,S24E07,Back Country,lighthouse,0
24,S24E07,Back Country,mill,0
24,S24E07,Back Country,moon,0
24,S24E07,Back Country,mountain,0
24,S24E07,Back Country,mountains,0
24,S24E07,Back Country,night,0
24,S24E07,Back Country,ocean,0
24,S24E07,Back Country,oval frame,0
24,S24E07,Back Country,palm trees,0
24,S24E07,Back Country,path,1
24,S24E07,Back Country,person,0
24,S24E07,Back Country,portrait,0
24,S24E07,Back Country,rectangle 3d frame,0
24,S24E07,Back Country,rectangular frame,0
24,S24E07,Back Country,river,0
24,S24E07,Back Country,rocks,0
24,S24E07,Back Country,seashell frame,0
24,S24E07,Back Country,snow,0
24,S24E07,Back Country,snowy mountain,0
24,S24E07,Back Country,split frame,0
24,S24E07,Back Country,steve ross,0
24,S24E07,Back Country,structure,0
24,S24E07,Back Country,sun,0
24,S24E07,Back Country,tomb frame,0
24,S24E07,Back Country,tree,1
24,S24E07,Back Country,trees,1
24,S24E07,Back Country,triple frame,0
24,S24E07,Back Country,waterfall,0
24,S24E07,Back Country,waves,0
24,S24E07,Back Country,windmill,0
24,S24E07,Back Country,window frame,0
24,S24E07,Back Country,winter,0
24,S24E07,Back Country,wood framed,0
24,S24E08,Graceful Waterfall,apple frame,0
24,S24E08,Graceful Waterfall,aurora borealis,0
24,S24E08,Graceful Waterfall,barn,0
24,S24E08,Graceful Waterfall,beach,0
24,S24E08,Graceful Waterfall,boat,0
24,S24E08,Graceful Waterfall,bridge,0
24,S24E08,Graceful Waterfall,building,0
24,S24E08,Graceful Waterfall,bushes,0
24,S24E08,Graceful Waterfall,cabin,0
24,S24E08,Graceful Waterfall,cactus,0
24,S24E08,Graceful Waterfall,circle frame,0
24,S24E08,Graceful Waterfall,cirrus,0
24,S24E08,Graceful Waterfall,cliff,1
24,S24E08,Graceful Waterfall,clouds,0
24,S24E08,Graceful Waterfall,conifer,0
24,S24E08,Graceful Waterfall,cumulus,0
24,S24E08,Graceful Waterfall,deciduous,1
24,S24E08,Graceful Waterfall,diane andre,0
24,S24E08,Graceful Waterfall,dock,0
24,S24E08,Graceful Waterfall,double oval frame,0
24,S24E08,Graceful Waterfall,farm,0
24,S24E08,Graceful Waterfall,fence,0
24,S24E08,Graceful Waterfall,fire,0
24,S24E08,Graceful Waterfall,florida frame,0
24,S24E08,Graceful Waterfall,flowers,0
24,S24E08,Graceful Waterfall,fog,0
24,S24E08,Graceful Waterfall,framed,0
24,S24E08,Graceful Waterfall,grass,0
24,S24E08,Graceful Waterfall,guest,0
24,S24E08,Graceful Waterfall,half circle frame,0
24,S24E08,Graceful Waterfall,half oval frame,0
24,S24E08,Graceful Waterfall,hills,0
24,S24E08,Graceful Waterfall,lake,0
24,S24E08,Graceful Waterfall,lakes,0
24,S24E08,Graceful Waterfall,lighthouse,0
24,S24E08,Graceful Waterfall,mill,0
24,S24E08,Graceful Waterfall,moon,0
24,S24E08,Graceful Waterfall,mountain,0
24,S24E08,Graceful Waterfall,mountains,0
24,S24E08,Graceful Waterfall,night,0
24,S24E08,Graceful Waterfall,ocean,0
24,S24E08,Graceful Waterfall,oval frame,0
24,S24E08,Graceful Waterfall,palm trees,0
24,S24E08,Graceful Waterfall,path,0
24,S24E08,Graceful Waterfall,person,0
24,S24E08,Graceful Waterfall,portrait,0
24,S24E08,Graceful Waterfall,rectangle 3d frame,0
24,S24E08,Graceful Waterfall,rectangular frame,0
24,S24E08,Graceful Waterfall,river,1
24,S24E08,Graceful Waterfall,rocks,1
24,S24E08,Graceful Waterfall,seashell frame,0
24,S24E08,Graceful Waterfall,snow,0
24,S24E08,Graceful Waterfall,snowy mountain,0
24,S24E08,Graceful Waterfall,split frame,0
24,S24E08,Graceful Waterfall,steve ross,0
24,S24E08,Graceful Waterfall,structure,0
24,S24E08,Graceful Waterfall,sun,0
24,S24E08,Graceful Waterfall,tomb frame,0
24,S24E08,Graceful Waterfall,tree,1
24,S24E08,Graceful Waterfall,trees,1
24,S24E08,Graceful Waterfall,triple frame,0
24,S24E08,Graceful Waterfall,waterfall,1
24,S24E08,Graceful Waterfall,waves,0
24,S24E08,Graceful Waterfall,windmill,0
24,S24E08,Graceful Waterfall,window frame,0
24,S24E08,Graceful Waterfall,winter,0
24,S24E08,Graceful Waterfall,wood framed,0
24,S24E09,Icy Lake,apple frame,0
24,S24E09,Icy Lake,aurora borealis,0
24,S24E09,Icy Lake,barn,0
24,S24E09,Icy Lake,beach,0
24,S24E09,Icy Lake,boat,0
24,S24E09,Icy Lake,bridge,0
24,S24E09,Icy Lake,building,0
24,S24E09,Icy Lake,bushes,0
24,S24E09,Icy Lake,cabin,0
24,S24E09,Icy Lake,cactus,0
24,S24E09,Icy Lake,circle frame,0
24,S24E09,Icy Lake,cirrus,0
24,S24E09,Icy Lake,cliff,0
24,S24E09,Icy Lake,clouds,0
24,S24E09,Icy Lake,conifer,1
24,S24E09,Icy Lake,cumulus,0
24,S24E09,Icy Lake,deciduous,1
24,S24E09,Icy Lake,diane andre,0
24,S24E09,Icy Lake,dock,0
24,S24E09,Icy Lake,double oval frame,0
24,S24E09,Icy Lake,farm,0
24,S24E09,Icy Lake,fence,0
24,S24E09,Icy Lake,fire,0
24,S24E09,Icy Lake,florida frame,0
24,S24E09,Icy Lake,flowers,0
24,S24E09,Icy Lake,fog,0
24,S24E09,Icy Lake,framed,1
24,S24E09,Icy Lake,grass,0
24,S24E09,Icy Lake,guest,1
24,S24E09,Icy Lake,half circle frame,0
24,S24E09,Icy Lake,half oval frame,0
24,S24E09,Icy Lake,hills,0
24,S24E09,Icy Lake,lake,1
24,S24E09,Icy Lake,lakes,0
24,S24E09,Icy Lake,lighthouse,0
24,S24E09,Icy Lake,mill,0
24,S24E09,Icy Lake,moon,0
24,S24E09,Icy Lake,mountain,0
24,S24E09,Icy Lake,mountains,0
24,S24E09,Icy Lake,night,0
24,S24E09,Icy Lake,ocean,0
24,S24E09,Icy Lake,oval frame,1
24,S24E09,Icy Lake,palm trees,0
24,S24E09,Icy Lake,path,0
24,S24E09,Icy Lake,person,0
24,S24E09,Icy Lake,portrait,0
24,S24E09,Icy Lake,rectangle 3d frame,0
24,S24E09,Icy Lake,rectangular frame,0
24,S24E09,Icy Lake,river,0
24,S24E09,Icy Lake,rocks,0
24,S24E09,Icy Lake,seashell frame,0
24,S24E09,Icy Lake,snow,1
24,S24E09,Icy Lake,snowy mountain,0
24,S24E09,Icy Lake,split frame,0
24,S24E09,Icy Lake,steve ross,1
24,S24E09,Icy Lake,structure,0
24,S24E09,Icy Lake,sun,0
24,S24E09,Icy Lake,tomb frame,0
24,S24E09,Icy Lake,tree,1
24,S24E09,Icy Lake,trees,1
24,S24E09,Icy Lake,triple frame,0
24,S24E09,Icy Lake,waterfall,0
24,S24E09,Icy Lake,waves,0
24,S24E09,Icy Lake,windmill,0
24,S24E09,Icy Lake,window frame,0
24,S24E09,Icy Lake,winter,1
24,S24E09,Icy Lake,wood framed,0
24,S24E10,Rowboat On The Beach,apple frame,0
24,S24E10,Rowboat On The Beach,aurora borealis,0
24,S24E10,Rowboat On The Beach,barn,0
24,S24E10,Rowboat On The Beach,beach,1
24,S24E10,Rowboat On The Beach,boat,1
24,S24E10,Rowboat On The Beach,bridge,0
24,S24E10,Rowboat On The Beach,building,0
24,S24E10,Rowboat On The Beach,bushes,0
24,S24E10,Rowboat On The Beach,cabin,0
24,S24E10,Rowboat On The Beach,cactus,0
24,S24E10,Rowboat On The Beach,circle frame,0
24,S24E10,Rowboat On The Beach,cirrus,0
24,S24E10,Rowboat On The Beach,cliff,0
24,S24E10,Rowboat On The Beach,clouds,1
24,S24E10,Rowboat On The Beach,conifer,0
24,S24E10,Rowboat On The Beach,cumulus,0
24,S24E10,Rowboat On The Beach,deciduous,0
24,S24E10,Rowboat On The Beach,diane andre,0
24,S24E10,Rowboat On The Beach,dock,0
24,S24E10,Rowboat On The Beach,double oval frame,0
24,S24E10,Rowboat On The Beach,farm,0
24,S24E10,Rowboat On The Beach,fence,0
24,S24E10,Rowboat On The Beach,fire,0
24,S24E10,Rowboat On The Beach,florida frame,0
24,S24E10,Rowboat On The Beach,flowers,0
24,S24E10,Rowboat On The Beach,fog,0
24,S24E10,Rowboat On The Beach,framed,1
24,S24E10,Rowboat On The Beach,grass,1
24,S24E10,Rowboat On The Beach,guest,0
24,S24E10,Rowboat On The Beach,half circle frame,0
24,S24E10,Rowboat On The Beach,half oval frame,0
24,S24E10,Rowboat On The Beach,hills,1
24,S24E10,Rowboat On The Beach,lake,0
24,S24E10,Rowboat On The Beach,lakes,0
24,S24E10,Rowboat On The Beach,lighthouse,0
24,S24E10,Rowboat On The Beach,mill,0
24,S24E10,Rowboat On The Beach,moon,0
24,S24E10,Rowboat On The Beach,mountain,0
24,S24E10,Rowboat On The Beach,mountains,0
24,S24E10,Rowboat On The Beach,night,0
24,S24E10,Rowboat On The Beach,ocean,1
24,S24E10,Rowboat On The Beach,oval frame,1
24,S24E10,Rowboat On The Beach,palm trees,0
24,S24E10,Rowboat On The Beach,path,0
24,S24E10,Rowboat On The Beach,person,0
24,S24E10,Rowboat On The Beach,portrait,0
24,S24E10,Rowboat On The Beach,rectangle 3d frame,0
24,S24E10,Rowboat On The Beach,rectangular frame,0
24,S24E10,Rowboat On The Beach,river,0
24,S24E10,Rowboat On The Beach,rocks,0
24,S24E10,Rowboat On The Beach,seashell frame,0
24,S24E10,Rowboat On The Beach,snow,0
24,S24E10,Rowboat On The Beach,snowy mountain,0
24,S24E10,Rowboat On The Beach,split frame,0
24,S24E10,Rowboat On The Beach,steve ross,0
24,S24E10,Rowboat On The Beach,structure,0
24,S24E10,Rowboat On The Beach,sun,1
24,S24E10,Rowboat On The Beach,tomb frame,0
24,S24E10,Rowboat On The Beach,tree,0
24,S24E10,Rowboat On The Beach,trees,0
24,S24E10,Rowboat On The Beach,triple frame,0
24,S24E10,Rowboat On The Beach,waterfall,0
24,S24E10,Rowboat On The Beach,waves,1
24,S24E10,Rowboat On The Beach,windmill,0
24,S24E10,Rowboat On The Beach,window frame,0
24,S24E10,Rowboat On The Beach,winter,0
24,S24E10,Rowboat On The Beach,wood framed,0
24,S24E11,Portrait Of Winter,apple frame,0
24,S24E11,Portrait Of Winter,aurora borealis,0
24,S24E11,Portrait Of Winter,barn,0
24,S24E11,Portrait Of Winter,beach,0
24,S24E11,Portrait Of Winter,boat,0
24,S24E11,Portrait Of Winter,bridge,0
24,S24E11,Portrait Of Winter,building,0
24,S24E11,Portrait Of Winter,bushes,1
24,S24E11,Portrait Of Winter,cabin,0
24,S24E11,Portrait Of Winter,cactus,0
24,S24E11,Portrait Of Winter,circle frame,0
24,S24E11,Portrait Of Winter,cirrus,0
24,S24E11,Portrait Of Winter,cliff,0
24,S24E11,Portrait Of Winter,clouds,0
24,S24E11,Portrait Of Winter,conifer,1
24,S24E11,Portrait Of Winter,cumulus,0
24,S24E11,Portrait Of Winter,deciduous,0
24,S24E11,Portrait Of Winter,diane andre,0
24,S24E11,Portrait Of Winter,dock,0
24,S24E11,Portrait Of Winter,double oval frame,0
24,S24E11,Portrait Of Winter,farm,0
24,S24E11,Portrait Of Winter,fence,0
24,S24E11,Portrait Of Winter,fire,0
24,S24E11,Portrait Of Winter,florida frame,0
24,S24E11,Portrait Of Winter,flowers,0
24,S24E11,Portrait Of Winter,fog,0
24,S24E11,Portrait Of Winter,framed,0
24,S24E11,Portrait Of Winter,grass,0
24,S24E11,Portrait Of Winter,guest,0
24,S24E11,Portrait Of Winter,half circle frame,0
24,S24E11,Portrait Of Winter,half oval frame,0
24,S24E11,Portrait Of Winter,hills,0
24,S24E11,Portrait Of Winter,lake,1
24,S24E11,Portrait Of Winter,lakes,0
24,S24E11,Portrait Of Winter,lighthouse,0
24,S24E11,Portrait Of Winter,mill,0
24,S24E11,Portrait Of Winter,moon,0
24,S24E11,Portrait Of Winter,mountain,1
24,S24E11,Portrait Of Winter,mountains,1
24,S24E11,Portrait Of Winter,night,0
24,S24E11,Portrait Of Winter,ocean,0
24,S24E11,Portrait Of Winter,oval frame,0
24,S24E11,Portrait Of Winter,palm trees,0
24,S24E11,Portrait Of Winter,path,0
24,S24E11,Portrait Of Winter,person,0
24,S24E11,Portrait Of Winter,portrait,0
24,S24E11,Portrait Of Winter,rectangle 3d frame,0
24,S24E11,Portrait Of Winter,rectangular frame,0
24,S24E11,Portrait Of Winter,river,0
24,S24E11,Portrait Of Winter,rocks,0
24,S24E11,Portrait Of Winter,seashell frame,0
24,S24E11,Portrait Of Winter,snow,1
24,S24E11,Portrait Of Winter,snowy mountain,1
24,S24E11,Portrait Of Winter,split frame,0
24,S24E11,Portrait Of Winter,steve ross,0
24,S24E11,Portrait Of Winter,structure,0
24,S24E11,Portrait Of Winter,sun,0
24,S24E11,Portrait Of Winter,tomb frame,0
24,S24E11,Portrait Of Winter,tree,1
24,S24E11,Portrait Of Winter,trees,1
24,S24E11,Portrait Of Winter,triple frame,0
24,S24E11,Portrait Of Winter,waterfall,0
24,S24E11,Portrait Of Winter,waves,0
24,S24E11,Portrait Of Winter,windmill,0
24,S24E11,Portrait Of Winter,window frame,0
24,S24E11,Portrait Of Winter,winter,1
24,S24E11,Portrait Of Winter,wood framed,0
24,S24E12,The Footbridge,apple frame,0
24,S24E12,The Footbridge,aurora borealis,0
24,S24E12,The Footbridge,barn,0
24,S24E12,The Footbridge,beach,0
24,S24E12,The Footbridge,boat,0
24,S24E12,The Footbridge,bridge,1
24,S24E12,The Footbridge,building,0
24,S24E12,The Footbridge,bushes,0
24,S24E12,The Footbridge,cabin,0
24,S24E12,The Footbridge,cactus,0
24,S24E12,The Footbridge,circle frame,0
24,S24E12,The Footbridge,cirrus,0
24,S24E12,The Footbridge,cliff,0
24,S24E12,The Footbridge,clouds,0
24,S24E12,The Footbridge,conifer,1
24,S24E12,The Footbridge,cumulus,0
24,S24E12,The Footbridge,deciduous,1
24,S24E12,The Footbridge,diane andre,0
24,S24E12,The Footbridge,dock,0
24,S24E12,The Footbridge,double oval frame,0
24,S24E12,The Footbridge,farm,0
24,S24E12,The Footbridge,fence,0
24,S24E12,The Footbridge,fire,0
24,S24E12,The Footbridge,florida frame,0
24,S24E12,The Footbridge,flowers,0
24,S24E12,The Footbridge,fog,0
24,S24E12,The Footbridge,framed,0
24,S24E12,The Footbridge,grass,1
24,S24E12,The Footbridge,guest,0
24,S24E12,The Footbridge,half circle frame,0
24,S24E12,The Footbridge,half oval frame,0
24,S24E12,The Footbridge,hills,0
24,S24E12,The Footbridge,lake,0
24,S24E12,The Footbridge,lakes,0
24,S24E12,The Footbridge,lighthouse,0
24,S24E12,The Footbridge,mill,0
24,S24E12,The Footbridge,moon,0
24,S24E12,The Footbridge,mountain,0
24,S24E12,The Footbridge,mountains,0
24,S24E12,The Footbridge,night,0
24,S24E12,The Footbridge,ocean,0
24,S24E12,The Footbridge,oval frame,0
24,S24E12,The Footbridge,palm trees,0
24,S24E12,The Footbridge,path,0
24,S24E12,The Footbridge,person,0
24,S24E12,The Footbridge,portrait,0
24,S24E12,The Footbridge,rectangle 3d frame,0
24,S24E12,The Footbridge,rectangular frame,0
24,S24E12,The Footbridge,river,1
24,S24E12,The Footbridge,rocks,1
24,S24E12,The Footbridge,seashell frame,0
24,S24E12,The Footbridge,snow,0
24,S24E12,The Footbridge,snowy mountain,0
24,S24E12,The Footbridge,split frame,0
24,S24E12,The Footbridge,steve ross,0
24,S24E12,The Footbridge,structure,1
24,S24E12,The Footbridge,sun,0
24,S24E12,The Footbridge,tomb frame,0
24,S24E12,The Footbridge,tree,1
24,S24E12,The Footbridge,trees,1
24,S24E12,The Footbridge,triple frame,0
24,S24E12,The Footbridge,waterfall,0
24,S24E12,The Footbridge,waves,0
24,S24E12,The Footbridge,windmill,0
24,S24E12,The Footbridge,window frame,0
24,S24E12,The Footbridge,winter,0
24,S24E12,The Footbridge,wood framed,0
24,S24E13,Snowbound Cabin,apple frame,0
24,S24E13,Snowbound Cabin,aurora borealis,0
24,S24E13,Snowbound Cabin,barn,0
24,S24E13,Snowbound Cabin,beach,0
24,S24E13,Snowbound Cabin,boat,0
24,S24E13,Snowbound Cabin,bridge,0
24,S24E13,Snowbound Cabin,building,0
24,S24E13,Snowbound Cabin,bushes,0
24,S24E13,Snowbound Cabin,cabin,1
24,S24E13,Snowbound Cabin,cactus,0
24,S24E13,Snowbound Cabin,circle frame,0
24,S24E13,Snowbound Cabin,cirrus,0
24,S24E13,Snowbound Cabin,cliff,0
24,S24E13,Snowbound Cabin,clouds,1
24,S24E13,Snowbound Cabin,conifer,1
24,S24E13,Snowbound Cabin,cumulus,0
24,S24E13,Snowbound Cabin,deciduous,1
24,S24E13,Snowbound Cabin,diane andre,0
24,S24E13,Snowbound Cabin,dock,0
24,S24E13,Snowbound Cabin,double oval frame,0
24,S24E13,Snowbound Cabin,farm,0
24,S24E13,Snowbound Cabin,fence,1
24,S24E13,Snowbound Cabin,fire,0
24,S24E13,Snowbound Cabin,florida frame,0
24,S24E13,Snowbound Cabin,flowers,0
24,S24E13,Snowbound Cabin,fog,0
24,S24E13,Snowbound Cabin,framed,0
24,S24E13,Snowbound Cabin,grass,0
24,S24E13,Snowbound Cabin,guest,0
24,S24E13,Snowbound Cabin,half circle frame,0
24,S24E13,Snowbound Cabin,half oval frame,0
24,S24E13,Snowbound Cabin,hills,0
24,S24E13,Snowbound Cabin,lake,0
24,S24E13,Snowbound Cabin,lakes,0
24,S24E13,Snowbound Cabin,lighthouse,0
24,S24E13,Snowbound Cabin,mill,0
24,S24E13,Snowbound Cabin,moon,0
24,S24E13,Snowbound Cabin,mountain,0
24,S24E13,Snowbound Cabin,mountains,0
24,S24E13,Snowbound Cabin,night,0
24,S24E13,Snowbound Cabin,ocean,0
24,S24E13,Snowbound Cabin,oval frame,0
24,S24E13,Snowbound Cabin,palm trees,0
24,S24E13,Snowbound Cabin,path,0
24,S24E13,Snowbound Cabin,person,0
24,S24E13,Snowbound Cabin,portrait,0
24,S24E13,Snowbound Cabin,rectangle 3d frame,0
24,S24E13,Snowbound Cabin,rectangular frame,0
24,S24E13,Snowbound Cabin,river,0
24,S24E13,Snowbound Cabin,rocks,0
24,S24E13,Snowbound Cabin,seashell frame,0
24,S24E13,Snowbound Cabin,snow,1
24,S24E13,Snowbound Cabin,snowy mountain,0
24,S24E13,Snowbound Cabin,split frame,0
24,S24E13,Snowbound Cabin,steve ross,0
24,S24E13,Snowbound Cabin,structure,0
24,S24E13,Snowbound Cabin,sun,0
24,S24E13,Snowbound Cabin,tomb frame,0
24,S24E13,Snowbound Cabin,tree,1
24,S24E13,Snowbound Cabin,trees,1
24,S24E13,Snowbound Cabin,triple frame,0
24,S24E13,Snowbound Cabin,waterfall,0
24,S24E13,Snowbound Cabin,waves,0
24,S24E13,Snowbound Cabin,windmill,0
24,S24E13,Snowbound Cabin,window frame,0
24,S24E13,Snowbound Cabin,winter,1
24,S24E13,Snowbound Cabin,wood framed,0
25,S25E01,Hide-A-Way Cove,apple frame,0
25,S25E01,Hide-A-Way Cove,aurora borealis,0
25,S25E01,Hide-A-Way Cove,barn,0
25,S25E01,Hide-A-Way Cove,beach,0
25,S25E01,Hide-A-Way Cove,boat,0
25,S25E01,Hide-A-Way Cove,bridge,0
25,S25E01,Hide-A-Way Cove,building,0
25,S25E01,Hide-A-Way Cove,bushes,1
25,S25E01,Hide-A-Way Cove,cabin,0
25,S25E01,Hide-A-Way Cove,cactus,0
25,S25E01,Hide-A-Way Cove,circle frame,0
25,S25E01,Hide-A-Way Cove,cirrus,0
25,S25E01,Hide-A-Way Cove,cliff,0
25,S25E01,Hide-A-Way Cove,clouds,0
25,S25E01,Hide-A-Way Cove,conifer,1
25,S25E01,Hide-A-Way Cove,cumulus,0
25,S25E01,Hide-A-Way Cove,deciduous,0
25,S25E01,Hide-A-Way Cove,diane andre,0
25,S25E01,Hide-A-Way Cove,dock,0
25,S25E01,Hide-A-Way Cove,double oval frame,0
25,S25E01,Hide-A-Way Cove,farm,0
25,S25E01,Hide-A-Way Cove,fence,0
25,S25E01,Hide-A-Way Cove,fire,0
25,S25E01,Hide-A-Way Cove,florida frame,0
25,S25E01,Hide-A-Way Cove,flowers,0
25,S25E01,Hide-A-Way Cove,fog,0
25,S25E01,Hide-A-Way Cove,framed,0
25,S25E01,Hide-A-Way Cove,grass,0
25,S25E01,Hide-A-Way Cove,guest,0
25,S25E01,Hide-A-Way Cove,half circle frame,0
25,S25E01,Hide-A-Way Cove,half oval frame,0
25,S25E01,Hide-A-Way Cove,hills,0
25,S25E01,Hide-A-Way Cove,lake,1
25,S25E01,Hide-A-Way Cove,lakes,0
25,S25E01,Hide-A-Way Cove,lighthouse,0
25,S25E01,Hide-A-Way Cove,mill,0
25,S25E01,Hide-A-Way Cove,moon,0
25,S25E01,Hide-A-Way Cove,mountain,1
25,S25E01,Hide-A-Way Cove,mountains,0
25,S25E01,Hide-A-Way Cove,night,0
25,S25E01,Hide-A-Way Cove,ocean,0
25,S25E01,Hide-A-Way Cove,oval frame,0
25,S25E01,Hide-A-Way Cove,palm trees,0
25,S25E01,Hide-A-Way Cove,path,0
25,S25E01,Hide-A-Way Cove,person,0
25,S25E01,Hide-A-Way Cove,portrait,0
25,S25E01,Hide-A-Way Cove,rectangle 3d frame,0
25,S25E01,Hide-A-Way Cove,rectangular frame,0
25,S25E01,Hide-A-Way Cove,river,0
25,S25E01,Hide-A-Way Cove,rocks,0
25,S25E01,Hide-A-Way Cove,seashell frame,0
25,S25E01,Hide-A-Way Cove,snow,0
25,S25E01,Hide-A-Way Cove,snowy mountain,1
25,S25E01,Hide-A-Way Cove,split frame,0
25,S25E01,Hide-A-Way Cove,steve ross,0
25,S25E01,Hide-A-Way Cove,structure,0
25,S25E01,Hide-A-Way Cove,sun,0
25,S25E01,Hide-A-Way Cove,tomb frame,0
25,S25E01,Hide-A-Way Cove,tree,1
25,S25E01,Hide-A-Way Cove,trees,1
25,S25E01,Hide-A-Way Cove,triple frame,0
25,S25E01,Hide-A-Way Cove,waterfall,0
25,S25E01,Hide-A-Way Cove,waves,0
25,S25E01,Hide-A-Way Cove,windmill,0
25,S25E01,Hide-A-Way Cove,window frame,0
25,S25E01,Hide-A-Way Cove,winter,0
25,S25E01,Hide-A-Way Cove,wood framed,0
25,S25E02,Enchanted Falls Oval,apple frame,0
25,S25E02,Enchanted Falls Oval,aurora borealis,0
25,S25E02,Enchanted Falls Oval,barn,0
25,S25E02,Enchanted Falls Oval,beach,0
25,S25E02,Enchanted Falls Oval,boat,0
25,S25E02,Enchanted Falls Oval,bridge,0
25,S25E02,Enchanted Falls Oval,building,0
25,S25E02,Enchanted Falls Oval,bushes,0
25,S25E02,Enchanted Falls Oval,cabin,0
25,S25E02,Enchanted Falls Oval,cactus,0
25,S25E02,Enchanted Falls Oval,circle frame,0
25,S25E02,Enchanted Falls Oval,cirrus,0
25,S25E02,Enchanted Falls Oval,cliff,0
25,S25E02,Enchanted Falls Oval,clouds,0
25,S25E02,Enchanted Falls Oval,conifer,0
25,S25E02,Enchanted Falls Oval,cumulus,0
25,S25E02,Enchanted Falls Oval,deciduous,1
25,S25E02,Enchanted Falls Oval,diane andre,0
25,S25E02,Enchanted Falls Oval,dock,0
25,S25E02,Enchanted Falls Oval,double oval frame,0
25,S25E02,Enchanted Falls Oval,farm,0
25,S25E02,Enchanted Falls Oval,fence,0
25,S25E02,Enchanted Falls Oval,fire,0
25,S25E02,Enchanted Falls Oval,florida frame,0
25,S25E02,Enchanted Falls Oval,flowers,0
25,S25E02,Enchanted Falls Oval,fog,0
25,S25E02,Enchanted Falls Oval,framed,1
25,S25E02,Enchanted Falls Oval,grass,0
25,S25E02,Enchanted Falls Oval,guest,0
25,S25E02,Enchanted Falls Oval,half circle frame,0
25,S25E02,Enchanted Falls Oval,half oval frame,0
25,S25E02,Enchanted Falls Oval,hills,0
25,S25E02,Enchanted Falls Oval,lake,0
25,S25E02,Enchanted Falls Oval,lakes,0
25,S25E02,Enchanted Falls Oval,lighthouse,0
25,S25E02,Enchanted Falls Oval,mill,0
25,S25E02,Enchanted Falls Oval,moon,0
25,S25E02,Enchanted Falls Oval,mountain,0
25,S25E02,Enchanted Falls Oval,mountains,0
25,S25E02,Enchanted Falls Oval,night,0
25,S25E02,Enchanted Falls Oval,ocean,0
25,S25E02,Enchanted Falls Oval,oval frame,1
25,S25E02,Enchanted Falls Oval,palm trees,0
25,S25E02,Enchanted Falls Oval,path,0
25,S25E02,Enchanted Falls Oval,person,0
25,S25E02,Enchanted Falls Oval,portrait,0
25,S25E02,Enchanted Falls Oval,rectangle 3d frame,0
25,S25E02,Enchanted Falls Oval,rectangular frame,0
25,S25E02,Enchanted Falls Oval,river,1
25,S25E02,Enchanted Falls Oval,rocks,0
25,S25E02,Enchanted Falls Oval,seashell frame,0
25,S25E02,Enchanted Falls Oval,snow,0
25,S25E02,Enchanted Falls Oval,snowy mountain,0
25,S25E02,Enchanted Falls Oval,split frame,0
25,S25E02,Enchanted Falls Oval,steve ross,0
25,S25E02,Enchanted Falls Oval,structure,0
25,S25E02,Enchanted Falls Oval,sun,0
25,S25E02,Enchanted Falls Oval,tomb frame,0
25,S25E02,Enchanted Falls Oval,tree,1
25,S25E02,Enchanted Falls Oval,trees,1
25,S25E02,Enchanted Falls Oval,triple frame,0
25,S25E02,Enchanted Falls Oval,waterfall,1
25,S25E02,Enchanted Falls Oval,waves,0
25,S25E02,Enchanted Falls Oval,windmill,0
25,S25E02,Enchanted Falls Oval,window frame,0
25,S25E02,Enchanted Falls Oval,winter,0
25,S25E02,Enchanted Falls Oval,wood framed,0
25,S25E03,Not Quite Spring,apple frame,0
25,S25E03,Not Quite Spring,aurora borealis,0
25,S25E03,Not Quite Spring,barn,0
25,S25E03,Not Quite Spring,beach,0
25,S25E03,Not Quite Spring,boat,0
25,S25E03,Not Quite Spring,bridge,0
25,S25E03,Not Quite Spring,building,0
25,S25E03,Not Quite Spring,bushes,0
25,S25E03,Not Quite Spring,cabin,0
25,S25E03,Not Quite Spring,cactus,0
25,S25E03,Not Quite Spring,circle frame,0
25,S25E03,Not Quite Spring,cirrus,0
25,S25E03,Not Quite Spring,cliff,0
25,S25E03,Not Quite Spring,clouds,0
25,S25E03,Not Quite Spring,conifer,1
25,S25E03,Not Quite Spring,cumulus,0
25,S25E03,Not Quite Spring,deciduous,0
25,S25E03,Not Quite Spring,diane andre,0
25,S25E03,Not Quite Spring,dock,0
25,S25E03,Not Quite Spring,double oval frame,0
25,S25E03,Not Quite Spring,farm,0
25,S25E03,Not Quite Spring,fence,0
25,S25E03,Not Quite Spring,fire,0
25,S25E03,Not Quite Spring,florida frame,0
25,S25E03,Not Quite Spring,flowers,0
25,S25E03,Not Quite Spring,fog,0
25,S25E03,Not Quite Spring,framed,0
25,S25E03,Not Quite Spring,grass,0
25,S25E03,Not Quite Spring,guest,0
25,S25E03,Not Quite Spring,half circle frame,0
25,S25E03,Not Quite Spring,half oval frame,0
25,S25E03,Not Quite Spring,hills,0
25,S25E03,Not Quite Spring,lake,1
25,S25E03,Not Quite Spring,lakes,0
25,S25E03,Not Quite Spring,lighthouse,0
25,S25E03,Not Quite Spring,mill,0
25,S25E03,Not Quite Spring,moon,0
25,S25E03,Not Quite Spring,mountain,1
25,S25E03,Not Quite Spring,mountains,0
