episode_txt,season_txt,title,object,present
06,27,DAISIES AT DAWN,fog,0
06,27,DAISIES AT DAWN,framed,1
06,27,DAISIES AT DAWN,grass,0
06,27,DAISIES AT DAWN,guest,0
06,27,DAISIES AT DAWN,half_circle_frame,0
06,27,DAISIES AT DAWN,half_oval_frame,0
06,27,DAISIES AT DAWN,hills,0
06,27,DAISIES AT DAWN,lake,1
06,27,DAISIES AT DAWN,lakes,0
06,27,DAISIES AT DAWN,lighthouse,0
06,27,DAISIES AT DAWN,mill,0
06,27,DAISIES AT DAWN,moon,0
06,27,DAISIES AT DAWN,mountain,0
06,27,DAISIES AT DAWN,mountains,0
06,27,DAISIES AT DAWN,night,0
06,27,DAISIES AT DAWN,ocean,0
06,27,DAISIES AT DAWN,oval_frame,1
06,27,DAISIES AT DAWN,palm_trees,0
06,27,DAISIES AT DAWN,path,0
06,27,DAISIES AT DAWN,person,0
06,27,DAISIES AT DAWN,portrait,0
06,27,DAISIES AT DAWN,rectangle_3d_frame,0
06,27,DAISIES AT DAWN,rectangular_frame,0
06,27,DAISIES AT DAWN,river,0
06,27,DAISIES AT DAWN,rocks,0
06,27,DAISIES AT DAWN,seashell_frame,0
06,27,DAISIES AT DAWN,snow,0
06,27,DAISIES AT DAWN,snowy_mountain,0
06,27,DAISIES AT DAWN,split_frame,0
06,27,DAISIES AT DAWN,steve_ross,0
06,27,DAISIES AT DAWN,structure,1
06,27,DAISIES AT DAWN,sun,0
06,27,DAISIES AT DAWN,tomb_frame,0
06,27,DAISIES AT DAWN,tree,1
06,27,DAISIES AT DAWN,trees,1
06,27,DAISIES AT DAWN,triple_frame,0
06,27,DAISIES AT DAWN,waterfall,0
06,27,DAISIES AT DAWN,waves,0
06,27,DAISIES AT DAWN,windmill,0
06,27,DAISIES AT DAWN,window_frame,0
06,27,DAISIES AT DAWN,winter,0
06,27,DAISIES AT DAWN,wood_framed,0
07,27,SPECTACULAR VIEW,apple_frame,0
07,27,SPECTACULAR VIEW,aurora_borealis,0
07,27,SPECTACULAR VIEW,barn,0
07,27,SPECTACULAR VIEW,beach,0
07,27,SPECTACULAR VIEW,boat,0
07,27,SPECTACULAR VIEW,bridge,0
07,27,SPECTACULAR VIEW,building,0
07,27,SPECTACULAR VIEW,bushes,0
07,27,SPECTACULAR VIEW,cabin,1
07,27,SPECTACULAR VIEW,cactus,0
07,27,SPECTACULAR VIEW,circle_frame,0
07,27,SPECTACULAR VIEW,cirrus,0
07,27,SPECTACULAR VIEW,cliff,0
07,27,SPECTACULAR VIEW,clouds,1
07,27,SPECTACULAR VIEW,conifer,1
07,27,SPECTACULAR VIEW,cumulus,1
07,27,SPECTACULAR VIEW,deciduous,0
07,27,SPECTACULAR VIEW,diane_andre,0
07,27,SPECTACULAR VIEW,dock,0
07,27,SPECTACULAR VIEW,double_oval_frame,0
07,27,SPECTACULAR VIEW,farm,0
07,27,SPECTACULAR VIEW,fence,0
07,27,SPECTACULAR VIEW,fire,0
07,27,SPECTACULAR VIEW,florida_frame,0
07,27,SPECTACULAR VIEW,flowers,0
07,27,SPECTACULAR VIEW,fog,0
07,27,SPECTACULAR VIEW,framed,0
07,27,SPECTACULAR VIEW,grass,0
07,27,SPECTACULAR VIEW,guest,0
07,27,SPECTACULAR VIEW,half_circle_frame,0
07,27,SPECTACULAR VIEW,half_oval_frame,0
07,27,SPECTACULAR VIEW,hills,0
07,27,SPECTACULAR VIEW,lake,0
07,27,SPECTACULAR VIEW,lakes,0
07,27,SPECTACULAR VIEW,lighthouse,0
07,27,SPECTACULAR VIEW,mill,0
07,27,SPECTACULAR VIEW,moon,0
07,27,SPECTACULAR VIEW,mountain,1
07,27,SPECTACULAR VIEW,mountains,1
07,27,SPECTACULAR VIEW,night,0
07,27,SPECTACULAR VIEW,ocean,0
07,27,SPECTACULAR VIEW,oval_frame,0
07,27,SPECTACULAR VIEW,palm_trees,0
07,27,SPECTACULAR VIEW,path,1
07,27,SPECTACULAR VIEW,person,0
07,27,SPECTACULAR VIEW,portrait,0
07,27,SPECTACULAR VIEW,rectangle_3d_frame,0
07,27,SPECTACULAR VIEW,rectangular_frame,0
07,27,SPECTACULAR VIEW,river,0
07,27,SPECTACULAR VIEW,rocks,0
07,27,SPECTACULAR VIEW,seashell_frame,0
07,27,SPECTACULAR VIEW,snow,0
07,27,SPECTACULAR VIEW,snowy_mountain,0
07,27,SPECTACULAR VIEW,split_frame,0
07,27,SPECTACULAR VIEW,steve_ross,0
07,27,SPECTACULAR VIEW,structure,1
07,27,SPECTACULAR VIEW,sun,0
07,27,SPECTACULAR VIEW,tomb_frame,0
07,27,SPECTACULAR VIEW,tree,1
07,27,SPECTACULAR VIEW,trees,1
07,27,SPECTACULAR VIEW,triple_frame,0
07,27,SPECTACULAR VIEW,waterfall,0
07,27,SPECTACULAR VIEW,waves,0
07,27,SPECTACULAR VIEW,windmill,0
07,27,SPECTACULAR VIEW,window_frame,0
07,27,SPECTACULAR VIEW,winter,0
07,27,SPECTACULAR VIEW,wood_framed,0
08,27,DAYBREAK,apple_frame,0
08,27,DAYBREAK,aurora_borealis,0
08,27,DAYBREAK,barn,0
08,27,DAYBREAK,beach,0
08,27,DAYBREAK,boat,0
08,27,DAYBREAK,bridge,0
08,27,DAYBREAK,building,0
08,27,DAYBREAK,bushes,0
08,27,DAYBREAK,cabin,1
08,27,DAYBREAK,cactus,0
08,27,DAYBREAK,circle_frame,0
08,27,DAYBREAK,cirrus,0
08,27,DAYBREAK,cliff,0
08,27,DAYBREAK,clouds,0
08,27,DAYBREAK,conifer,1
08,27,DAYBREAK,cumulus,0
08,27,DAYBREAK,deciduous,1
08,27,DAYBREAK,diane_andre,0
08,27,DAYBREAK,dock,0
08,27,DAYBREAK,double_oval_frame,0
08,27,DAYBREAK,farm,0
08,27,DAYBREAK,fence,1
08,27,DAYBREAK,fire,0
08,27,DAYBREAK,florida_frame,0
08,27,DAYBREAK,flowers,0
08,27,DAYBREAK,fog,1
08,27,DAYBREAK,framed,0
08,27,DAYBREAK,grass,0
08,27,DAYBREAK,guest,0
08,27,DAYBREAK,half_circle_frame,0
08,27,DAYBREAK,half_oval_frame,0
08,27,DAYBREAK,hills,0
08,27,DAYBREAK,lake,0
08,27,DAYBREAK,lakes,0
08,27,DAYBREAK,lighthouse,0
08,27,DAYBREAK,mill,0
08,27,DAYBREAK,moon,0
08,27,DAYBREAK,mountain,0
08,27,DAYBREAK,mountains,0
08,27,DAYBREAK,night,0
08,27,DAYBREAK,ocean,0
08,27,DAYBREAK,oval_frame,0
08,27,DAYBREAK,palm_trees,0
08,27,DAYBREAK,path,0
08,27,DAYBREAK,person,0
08,27,DAYBREAK,portrait,0
08,27,DAYBREAK,rectangle_3d_frame,0
08,27,DAYBREAK,rectangular_frame,0
08,27,DAYBREAK,river,0
08,27,DAYBREAK,rocks,0
08,27,DAYBREAK,seashell_frame,0
08,27,DAYBREAK,snow,1
08,27,DAYBREAK,snowy_mountain,0
08,27,DAYBREAK,split_frame,0
08,27,DAYBREAK,steve_ross,0
08,27,DAYBREAK,structure,1
08,27,DAYBREAK,sun,0
08,27,DAYBREAK,tomb_frame,0
08,27,DAYBREAK,tree,1
08,27,DAYBREAK,trees,1
08,27,DAYBREAK,triple_frame,0
08,27,DAYBREAK,waterfall,0
08,27,DAYBREAK,waves,0
08,27,DAYBREAK,windmill,0
08,27,DAYBREAK,window_frame,0
08,27,DAYBREAK,winter,1
08,27,DAYBREAK,wood_framed,0
09,27,ISLAND PARADISE,apple_frame,0
09,27,ISLAND PARADISE,aurora_borealis,0
09,27,ISLAND PARADISE,barn,0
09,27,ISLAND PARADISE,beach,1
09,27,ISLAND PARADISE,boat,0
09,27,ISLAND PARADISE,bridge,0
09,27,ISLAND PARADISE,building,0
09,27,ISLAND PARADISE,bushes,0
09,27,ISLAND PARADISE,cabin,0
09,27,ISLAND PARADISE,cactus,0
09,27,ISLAND PARADISE,circle_frame,0
09,27,ISLAND PARADISE,cirrus,0
09,27,ISLAND PARADISE,cliff,0
09,27,ISLAND PARADISE,clouds,1
09,27,ISLAND PARADISE,conifer,0
09,27,ISLAND PARADISE,cumulus,0
09,27,ISLAND PARADISE,deciduous,0
09,27,ISLAND PARADISE,diane_andre,0
09,27,ISLAND PARADISE,dock,0
09,27,ISLAND PARADISE,double_oval_frame,0
09,27,ISLAND PARADISE,farm,0
09,27,ISLAND PARADISE,fence,0
09,27,ISLAND PARADISE,fire,0
09,27,ISLAND PARADISE,florida_frame,0
09,27,ISLAND PARADISE,flowers,0
09,27,ISLAND PARADISE,fog,0
09,27,ISLAND PARADISE,framed,1
09,27,ISLAND PARADISE,grass,0
09,27,ISLAND PARADISE,guest,0
09,27,ISLAND PARADISE,half_circle_frame,0
09,27,ISLAND PARADISE,half_oval_frame,0
09,27,ISLAND PARADISE,hills,1
09,27,ISLAND PARADISE,lake,0
09,27,ISLAND PARADISE,lakes,0
09,27,ISLAND PARADISE,lighthouse,0
09,27,ISLAND PARADISE,mill,0
09,27,ISLAND PARADISE,moon,0
09,27,ISLAND PARADISE,mountain,0
09,27,ISLAND PARADISE,mountains,0
09,27,ISLAND PARADISE,night,0
09,27,ISLAND PARADISE,ocean,1
09,27,ISLAND PARADISE,oval_frame,1
09,27,ISLAND PARADISE,palm_trees,1
09,27,ISLAND PARADISE,path,0
09,27,ISLAND PARADISE,person,0
09,27,ISLAND PARADISE,portrait,0
09,27,ISLAND PARADISE,rectangle_3d_frame,0
09,27,ISLAND PARADISE,rectangular_frame,0
09,27,ISLAND PARADISE,river,0
09,27,ISLAND PARADISE,rocks,1
09,27,ISLAND PARADISE,seashell_frame,0
09,27,ISLAND PARADISE,snow,0
09,27,ISLAND PARADISE,snowy_mountain,0
09,27,ISLAND PARADISE,split_frame,0
09,27,ISLAND PARADISE,steve_ross,0
09,27,ISLAND PARADISE,structure,0
09,27,ISLAND PARADISE,sun,0
09,27,ISLAND PARADISE,tomb_frame,0
09,27,ISLAND PARADISE,tree,0
09,27,ISLAND PARADISE,trees,0
09,27,ISLAND PARADISE,triple_frame,0
09,27,ISLAND PARADISE,waterfall,0
09,27,ISLAND PARADISE,waves,1
09,27,ISLAND PARADISE,windmill,0
09,27,ISLAND PARADISE,window_frame,0
09,27,ISLAND PARADISE,winter,0
09,27,ISLAND PARADISE,wood_framed,0
10,27,SUNLIGHT IN THE SHADOWS,apple_frame,0
10,27,SUNLIGHT IN THE SHADOWS,aurora_borealis,0
10,27,SUNLIGHT IN THE SHADOWS,barn,0
10,27,SUNLIGHT IN THE SHADOWS,beach,0
10,27,SUNLIGHT IN THE SHADOWS,boat,0
10,27,SUNLIGHT IN THE SHADOWS,bridge,0
10,27,SUNLIGHT IN THE SHADOWS,building,0
10,27,SUNLIGHT IN THE SHADOWS,bushes,1
10,27,SUNLIGHT IN THE SHADOWS,cabin,0
10,27,SUNLIGHT IN THE SHADOWS,cactus,0
10,27,SUNLIGHT IN THE SHADOWS,circle_frame,0
10,27,SUNLIGHT IN THE SHADOWS,cirrus,0
10,27,SUNLIGHT IN THE SHADOWS,cliff,0
10,27,SUNLIGHT IN THE SHADOWS,clouds,0
10,27,SUNLIGHT IN THE SHADOWS,conifer,0
10,27,SUNLIGHT IN THE SHADOWS,cumulus,0
10,27,SUNLIGHT IN THE SHADOWS,deciduous,1
10,27,SUNLIGHT IN THE SHADOWS,diane_andre,0
10,27,SUNLIGHT IN THE SHADOWS,dock,0
10,27,SUNLIGHT IN THE SHADOWS,double_oval_frame,0
10,27,SUNLIGHT IN THE SHADOWS,farm,0
10,27,SUNLIGHT IN THE SHADOWS,fence,0
10,27,SUNLIGHT IN THE SHADOWS,fire,0
10,27,SUNLIGHT IN THE SHADOWS,florida_frame,0
10,27,SUNLIGHT IN THE SHADOWS,flowers,0
10,27,SUNLIGHT IN THE SHADOWS,fog,0
10,27,SUNLIGHT IN THE SHADOWS,framed,0
10,27,SUNLIGHT IN THE SHADOWS,grass,1
10,27,SUNLIGHT IN THE SHADOWS,guest,1
10,27,SUNLIGHT IN THE SHADOWS,half_circle_frame,0
10,27,SUNLIGHT IN THE SHADOWS,half_oval_frame,0
10,27,SUNLIGHT IN THE SHADOWS,hills,0
10,27,SUNLIGHT IN THE SHADOWS,lake,0
10,27,SUNLIGHT IN THE SHADOWS,lakes,0
10,27,SUNLIGHT IN THE SHADOWS,lighthouse,0
10,27,SUNLIGHT IN THE SHADOWS,mill,0
10,27,SUNLIGHT IN THE SHADOWS,moon,0
10,27,SUNLIGHT IN THE SHADOWS,mountain,0
10,27,SUNLIGHT IN THE SHADOWS,mountains,0
10,27,SUNLIGHT IN THE SHADOWS,night,0
10,27,SUNLIGHT IN THE SHADOWS,ocean,0
10,27,SUNLIGHT IN THE SHADOWS,oval_frame,0
10,27,SUNLIGHT IN THE SHADOWS,palm_trees,0
10,27,SUNLIGHT IN THE SHADOWS,path,0
10,27,SUNLIGHT IN THE SHADOWS,person,0
10,27,SUNLIGHT IN THE SHADOWS,portrait,0
10,27,SUNLIGHT IN THE SHADOWS,rectangle_3d_frame,0
10,27,SUNLIGHT IN THE SHADOWS,rectangular_frame,0
10,27,SUNLIGHT IN THE SHADOWS,river,1
10,27,SUNLIGHT IN THE SHADOWS,rocks,0
10,27,SUNLIGHT IN THE SHADOWS,seashell_frame,0
10,27,SUNLIGHT IN THE SHADOWS,snow,0
10,27,SUNLIGHT IN THE SHADOWS,snowy_mountain,0
10,27,SUNLIGHT IN THE SHADOWS,split_frame,0
10,27,SUNLIGHT IN THE SHADOWS,steve_ross,0
10,27,SUNLIGHT IN THE SHADOWS,structure,0
10,27,SUNLIGHT IN THE SHADOWS,sun,1
10,27,SUNLIGHT IN THE SHADOWS,tomb_frame,0
10,27,SUNLIGHT IN THE SHADOWS,tree,1
10,27,SUNLIGHT IN THE SHADOWS,trees,1
10,27,SUNLIGHT IN THE SHADOWS,triple_frame,0
10,27,SUNLIGHT IN THE SHADOWS,waterfall,0
10,27,SUNLIGHT IN THE SHADOWS,waves,0
10,27,SUNLIGHT IN THE SHADOWS,windmill,0
10,27,SUNLIGHT IN THE SHADOWS,window_frame,0
10,27,SUNLIGHT IN THE SHADOWS,winter,0
10,27,SUNLIGHT IN THE SHADOWS,wood_framed,0
11,27,SPLENDOR OF A SNOWY WHITE,apple_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,aurora_borealis,0
11,27,SPLENDOR OF A SNOWY WHITE,barn,0
11,27,SPLENDOR OF A SNOWY WHITE,beach,0
11,27,SPLENDOR OF A SNOWY WHITE,boat,0
11,27,SPLENDOR OF A SNOWY WHITE,bridge,0
11,27,SPLENDOR OF A SNOWY WHITE,building,0
11,27,SPLENDOR OF A SNOWY WHITE,bushes,0
11,27,SPLENDOR OF A SNOWY WHITE,cabin,1
11,27,SPLENDOR OF A SNOWY WHITE,cactus,0
11,27,SPLENDOR OF A SNOWY WHITE,circle_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,cirrus,0
11,27,SPLENDOR OF A SNOWY WHITE,cliff,0
11,27,SPLENDOR OF A SNOWY WHITE,clouds,0
11,27,SPLENDOR OF A SNOWY WHITE,conifer,1
11,27,SPLENDOR OF A SNOWY WHITE,cumulus,0
11,27,SPLENDOR OF A SNOWY WHITE,deciduous,1
11,27,SPLENDOR OF A SNOWY WHITE,diane_andre,0
11,27,SPLENDOR OF A SNOWY WHITE,dock,0
11,27,SPLENDOR OF A SNOWY WHITE,double_oval_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,farm,0
11,27,SPLENDOR OF A SNOWY WHITE,fence,0
11,27,SPLENDOR OF A SNOWY WHITE,fire,0
11,27,SPLENDOR OF A SNOWY WHITE,florida_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,flowers,0
11,27,SPLENDOR OF A SNOWY WHITE,fog,0
11,27,SPLENDOR OF A SNOWY WHITE,framed,0
11,27,SPLENDOR OF A SNOWY WHITE,grass,0
11,27,SPLENDOR OF A SNOWY WHITE,guest,0
11,27,SPLENDOR OF A SNOWY WHITE,half_circle_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,half_oval_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,hills,0
11,27,SPLENDOR OF A SNOWY WHITE,lake,0
11,27,SPLENDOR OF A SNOWY WHITE,lakes,0
11,27,SPLENDOR OF A SNOWY WHITE,lighthouse,0
11,27,SPLENDOR OF A SNOWY WHITE,mill,0
11,27,SPLENDOR OF A SNOWY WHITE,moon,0
11,27,SPLENDOR OF A SNOWY WHITE,mountain,1
11,27,SPLENDOR OF A SNOWY WHITE,mountains,0
11,27,SPLENDOR OF A SNOWY WHITE,night,0
11,27,SPLENDOR OF A SNOWY WHITE,ocean,0
11,27,SPLENDOR OF A SNOWY WHITE,oval_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,palm_trees,0
11,27,SPLENDOR OF A SNOWY WHITE,path,0
11,27,SPLENDOR OF A SNOWY WHITE,person,0
11,27,SPLENDOR OF A SNOWY WHITE,portrait,0
11,27,SPLENDOR OF A SNOWY WHITE,rectangle_3d_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,rectangular_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,river,0
11,27,SPLENDOR OF A SNOWY WHITE,rocks,0
11,27,SPLENDOR OF A SNOWY WHITE,seashell_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,snow,1
11,27,SPLENDOR OF A SNOWY WHITE,snowy_mountain,1
11,27,SPLENDOR OF A SNOWY WHITE,split_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,steve_ross,0
11,27,SPLENDOR OF A SNOWY WHITE,structure,1
11,27,SPLENDOR OF A SNOWY WHITE,sun,0
11,27,SPLENDOR OF A SNOWY WHITE,tomb_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,tree,1
11,27,SPLENDOR OF A SNOWY WHITE,trees,1
11,27,SPLENDOR OF A SNOWY WHITE,triple_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,waterfall,0
11,27,SPLENDOR OF A SNOWY WHITE,waves,0
11,27,SPLENDOR OF A SNOWY WHITE,windmill,0
11,27,SPLENDOR OF A SNOWY WHITE,window_frame,0
11,27,SPLENDOR OF A SNOWY WHITE,winter,1
11,27,SPLENDOR OF A SNOWY WHITE,wood_framed,0
12,27,FOREST RIVER,apple_frame,0
12,27,FOREST RIVER,aurora_borealis,0
12,27,FOREST RIVER,barn,0
12,27,FOREST RIVER,beach,0
12,27,FOREST RIVER,boat,0
12,27,FOREST RIVER,bridge,0
12,27,FOREST RIVER,building,0
12,27,FOREST RIVER,bushes,0
12,27,FOREST RIVER,cabin,0
12,27,FOREST RIVER,cactus,0
12,27,FOREST RIVER,circle_frame,0
12,27,FOREST RIVER,cirrus,0
12,27,FOREST RIVER,cliff,0
12,27,FOREST RIVER,clouds,0
12,27,FOREST RIVER,conifer,0
12,27,FOREST RIVER,cumulus,0
12,27,FOREST RIVER,deciduous,1
12,27,FOREST RIVER,diane_andre,0
12,27,FOREST RIVER,dock,0
12,27,FOREST RIVER,double_oval_frame,0
12,27,FOREST RIVER,farm,0
12,27,FOREST RIVER,fence,0
12,27,FOREST RIVER,fire,0
12,27,FOREST RIVER,florida_frame,0
12,27,FOREST RIVER,flowers,0
12,27,FOREST RIVER,fog,0
12,27,FOREST RIVER,framed,0
12,27,FOREST RIVER,grass,1
12,27,FOREST RIVER,guest,0
12,27,FOREST RIVER,half_circle_frame,0
12,27,FOREST RIVER,half_oval_frame,0
12,27,FOREST RIVER,hills,0
12,27,FOREST RIVER,lake,0
12,27,FOREST RIVER,lakes,0
12,27,FOREST RIVER,lighthouse,0
12,27,FOREST RIVER,mill,0
12,27,FOREST RIVER,moon,0
12,27,FOREST RIVER,mountain,0
12,27,FOREST RIVER,mountains,0
12,27,FOREST RIVER,night,0
12,27,FOREST RIVER,ocean,0
12,27,FOREST RIVER,oval_frame,0
12,27,FOREST RIVER,palm_trees,0
12,27,FOREST RIVER,path,0
12,27,FOREST RIVER,person,0
12,27,FOREST RIVER,portrait,0
12,27,FOREST RIVER,rectangle_3d_frame,0
12,27,FOREST RIVER,rectangular_frame,0
12,27,FOREST RIVER,river,1
12,27,FOREST RIVER,rocks,0
12,27,FOREST RIVER,seashell_frame,0
12,27,FOREST RIVER,snow,0
12,27,FOREST RIVER,snowy_mountain,0
12,27,FOREST RIVER,split_frame,0
12,27,FOREST RIVER,steve_ross,0
12,27,FOREST RIVER,structure,0
12,27,FOREST RIVER,sun,1
12,27,FOREST RIVER,tomb_frame,0
12,27,FOREST RIVER,tree,1
12,27,FOREST RIVER,trees,1
12,27,FOREST RIVER,triple_frame,0
12,27,FOREST RIVER,waterfall,0
12,27,FOREST RIVER,waves,0
12,27,FOREST RIVER,windmill,0
12,27,FOREST RIVER,window_frame,0
12,27,FOREST RIVER,winter,0
12,27,FOREST RIVER,wood_framed,0
13,27,GOLDEN GLOW OF MORNING,apple_frame,0
13,27,GOLDEN GLOW OF MORNING,aurora_borealis,0
13,27,GOLDEN GLOW OF MORNING,barn,0
13,27,GOLDEN GLOW OF MORNING,beach,0
13,27,GOLDEN GLOW OF MORNING,boat,0
13,27,GOLDEN GLOW OF MORNING,bridge,0
13,27,GOLDEN GLOW OF MORNING,building,0
13,27,GOLDEN GLOW OF MORNING,bushes,0
13,27,GOLDEN GLOW OF MORNING,cabin,0
13,27,GOLDEN GLOW OF MORNING,cactus,0
13,27,GOLDEN GLOW OF MORNING,circle_frame,0
13,27,GOLDEN GLOW OF MORNING,cirrus,0
13,27,GOLDEN GLOW OF MORNING,cliff,0
13,27,GOLDEN GLOW OF MORNING,clouds,0
13,27,GOLDEN GLOW OF MORNING,conifer,1
13,27,GOLDEN GLOW OF MORNING,cumulus,0
13,27,GOLDEN GLOW OF MORNING,deciduous,0
13,27,GOLDEN GLOW OF MORNING,diane_andre,0
13,27,GOLDEN GLOW OF MORNING,dock,0
13,27,GOLDEN GLOW OF MORNING,double_oval_frame,0
13,27,GOLDEN GLOW OF MORNING,farm,0
13,27,GOLDEN GLOW OF MORNING,fence,0
13,27,GOLDEN GLOW OF MORNING,fire,0
13,27,GOLDEN GLOW OF MORNING,florida_frame,0
13,27,GOLDEN GLOW OF MORNING,flowers,0
13,27,GOLDEN GLOW OF MORNING,fog,1
13,27,GOLDEN GLOW OF MORNING,framed,0
13,27,GOLDEN GLOW OF MORNING,grass,0
13,27,GOLDEN GLOW OF MORNING,guest,0
13,27,GOLDEN GLOW OF MORNING,half_circle_frame,0
13,27,GOLDEN GLOW OF MORNING,half_oval_frame,0
13,27,GOLDEN GLOW OF MORNING,hills,0
13,27,GOLDEN GLOW OF MORNING,lake,1
13,27,GOLDEN GLOW OF MORNING,lakes,0
13,27,GOLDEN GLOW OF MORNING,lighthouse,0
13,27,GOLDEN GLOW OF MORNING,mill,0
13,27,GOLDEN GLOW OF MORNING,moon,0
13,27,GOLDEN GLOW OF MORNING,mountain,0
13,27,GOLDEN GLOW OF MORNING,mountains,0
13,27,GOLDEN GLOW OF MORNING,night,0
13,27,GOLDEN GLOW OF MORNING,ocean,0
13,27,GOLDEN GLOW OF MORNING,oval_frame,0
13,27,GOLDEN GLOW OF MORNING,palm_trees,0
13,27,GOLDEN GLOW OF MORNING,path,0
13,27,GOLDEN GLOW OF MORNING,person,0
13,27,GOLDEN GLOW OF MORNING,portrait,0
13,27,GOLDEN GLOW OF MORNING,rectangle_3d_frame,0
13,27,GOLDEN GLOW OF MORNING,rectangular_frame,0
13,27,GOLDEN GLOW OF MORNING,river,0
13,27,GOLDEN GLOW OF MORNING,rocks,1
13,27,GOLDEN GLOW OF MORNING,seashell_frame,0
13,27,GOLDEN GLOW OF MORNING,snow,0
13,27,GOLDEN GLOW OF MORNING,snowy_mountain,0
13,27,GOLDEN GLOW OF MORNING,split_frame,0
13,27,GOLDEN GLOW OF MORNING,steve_ross,0
13,27,GOLDEN GLOW OF MORNING,structure,0
13,27,GOLDEN GLOW OF MORNING,sun,1
13,27,GOLDEN GLOW OF MORNING,tomb_frame,0
13,27,GOLDEN GLOW OF MORNING,tree,1
13,27,GOLDEN GLOW OF MORNING,trees,1
13,27,GOLDEN GLOW OF MORNING,triple_frame,0
13,27,GOLDEN GLOW OF MORNING,waterfall,0
13,27,GOLDEN GLOW OF MORNING,waves,0
13,27,GOLDEN GLOW OF MORNING,windmill,0
13,27,GOLDEN GLOW OF MORNING,window_frame,0
13,27,GOLDEN GLOW OF MORNING,winter,0
13,27,GOLDEN GLOW OF MORNING,wood_framed,0
01,28,FISHERMAN'S TRAIL,apple_frame,0
01,28,FISHERMAN'S TRAIL,aurora_borealis,0
01,28,FISHERMAN'S TRAIL,barn,0
01,28,FISHERMAN'S TRAIL,beach,0
01,28,FISHERMAN'S TRAIL,boat,0
01,28,FISHERMAN'S TRAIL,bridge,0
01,28,FISHERMAN'S TRAIL,building,0
01,28,FISHERMAN'S TRAIL,bushes,1
01,28,FISHERMAN'S TRAIL,cabin,0
01,28,FISHERMAN'S TRAIL,cactus,0
01,28,FISHERMAN'S TRAIL,circle_frame,0
01,28,FISHERMAN'S TRAIL,cirrus,0
01,28,FISHERMAN'S TRAIL,cliff,0
01,28,FISHERMAN'S TRAIL,clouds,0
01,28,FISHERMAN'S TRAIL,conifer,1
01,28,FISHERMAN'S TRAIL,cumulus,0
01,28,FISHERMAN'S TRAIL,deciduous,0
01,28,FISHERMAN'S TRAIL,diane_andre,0
01,28,FISHERMAN'S TRAIL,dock,0
01,28,FISHERMAN'S TRAIL,double_oval_frame,0
01,28,FISHERMAN'S TRAIL,farm,0
01,28,FISHERMAN'S TRAIL,fence,0
01,28,FISHERMAN'S TRAIL,fire,0
01,28,FISHERMAN'S TRAIL,florida_frame,0
01,28,FISHERMAN'S TRAIL,flowers,0
01,28,FISHERMAN'S TRAIL,fog,0
01,28,FISHERMAN'S TRAIL,framed,0
01,28,FISHERMAN'S TRAIL,grass,0
01,28,FISHERMAN'S TRAIL,guest,0
01,28,FISHERMAN'S TRAIL,half_circle_frame,0
01,28,FISHERMAN'S TRAIL,half_oval_frame,0
01,28,FISHERMAN'S TRAIL,hills,0
01,28,FISHERMAN'S TRAIL,lake,1
01,28,FISHERMAN'S TRAIL,lakes,0
01,28,FISHERMAN'S TRAIL,lighthouse,0
01,28,FISHERMAN'S TRAIL,mill,0
01,28,FISHERMAN'S TRAIL,moon,0
01,28,FISHERMAN'S TRAIL,mountain,1
01,28,FISHERMAN'S TRAIL,mountains,1
01,28,FISHERMAN'S TRAIL,night,0
01,28,FISHERMAN'S TRAIL,ocean,0
01,28,FISHERMAN'S TRAIL,oval_frame,0
01,28,FISHERMAN'S TRAIL,palm_trees,0
01,28,FISHERMAN'S TRAIL,path,1
01,28,FISHERMAN'S TRAIL,person,0
01,28,FISHERMAN'S TRAIL,portrait,0
01,28,FISHERMAN'S TRAIL,rectangle_3d_frame,0
01,28,FISHERMAN'S TRAIL,rectangular_frame,0
01,28,FISHERMAN'S TRAIL,river,0
01,28,FISHERMAN'S TRAIL,rocks,0
01,28,FISHERMAN'S TRAIL,seashell_frame,0
01,28,FISHERMAN'S TRAIL,snow,0
01,28,FISHERMAN'S TRAIL,snowy_mountain,1
01,28,FISHERMAN'S TRAIL,split_frame,0
01,28,FISHERMAN'S TRAIL,steve_ross,0
01,28,FISHERMAN'S TRAIL,structure,0
01,28,FISHERMAN'S TRAIL,sun,0
01,28,FISHERMAN'S TRAIL,tomb_frame,0
01,28,FISHERMAN'S TRAIL,tree,1
01,28,FISHERMAN'S TRAIL,trees,1
01,28,FISHERMAN'S TRAIL,triple_frame,0
01,28,FISHERMAN'S TRAIL,waterfall,0
01,28,FISHERMAN'S TRAIL,waves,0
01,28,FISHERMAN'S TRAIL,windmill,0
