season_txt,title,object,present,episode_num
28,Mountain Serenity,lake,1,12
28,Mountain Serenity,lakes,0,12
28,Mountain Serenity,lighthouse,0,12
28,Mountain Serenity,mill,0,12
28,Mountain Serenity,moon,0,12
28,Mountain Serenity,mountain,1,12
28,Mountain Serenity,mountains,0,12
28,Mountain Serenity,night,0,12
28,Mountain Serenity,ocean,0,12
28,Mountain Serenity,oval frame,0,12
28,Mountain Serenity,palm trees,0,12
28,Mountain Serenity,path,0,12
28,Mountain Serenity,person,0,12
28,Mountain Serenity,portrait,0,12
28,Mountain Serenity,rectangle 3d frame,0,12
28,Mountain Serenity,rectangular frame,0,12
28,Mountain Serenity,river,0,12
28,Mountain Serenity,rocks,0,12
28,Mountain Serenity,seashell frame,0,12
28,Mountain Serenity,snow,0,12
28,Mountain Serenity,snowy mountain,1,12
28,Mountain Serenity,split frame,0,12
28,Mountain Serenity,steve ross,0,12
28,Mountain Serenity,structure,0,12
28,Mountain Serenity,sun,0,12
28,Mountain Serenity,tomb frame,0,12
28,Mountain Serenity,tree,1,12
28,Mountain Serenity,trees,1,12
28,Mountain Serenity,triple frame,0,12
28,Mountain Serenity,waterfall,0,12
28,Mountain Serenity,waves,0,12
28,Mountain Serenity,windmill,0,12
28,Mountain Serenity,window frame,0,12
28,Mountain Serenity,winter,0,12
28,Mountain Serenity,wood framed,0,12
28,Home Before Nightfall,apple frame,0,13
28,Home Before Nightfall,aurora borealis,0,13
28,Home Before Nightfall,barn,0,13
28,Home Before Nightfall,beach,0,13
28,Home Before Nightfall,boat,0,13
28,Home Before Nightfall,bridge,0,13
28,Home Before Nightfall,building,0,13
28,Home Before Nightfall,bushes,0,13
28,Home Before Nightfall,cabin,1,13
28,Home Before Nightfall,cactus,0,13
28,Home Before Nightfall,circle frame,0,13
28,Home Before Nightfall,cirrus,0,13
28,Home Before Nightfall,cliff,0,13
28,Home Before Nightfall,clouds,1,13
28,Home Before Nightfall,conifer,0,13
28,Home Before Nightfall,cumulus,0,13
28,Home Before Nightfall,deciduous,1,13
28,Home Before Nightfall,diane andre,0,13
28,Home Before Nightfall,dock,0,13
28,Home Before Nightfall,double oval frame,0,13
28,Home Before Nightfall,farm,0,13
28,Home Before Nightfall,fence,0,13
28,Home Before Nightfall,fire,0,13
28,Home Before Nightfall,florida frame,0,13
28,Home Before Nightfall,flowers,0,13
28,Home Before Nightfall,fog,0,13
28,Home Before Nightfall,framed,0,13
28,Home Before Nightfall,grass,1,13
28,Home Before Nightfall,guest,0,13
28,Home Before Nightfall,half circle frame,0,13
28,Home Before Nightfall,half oval frame,0,13
28,Home Before Nightfall,hills,0,13
28,Home Before Nightfall,lake,0,13
28,Home Before Nightfall,lakes,0,13
28,Home Before Nightfall,lighthouse,0,13
28,Home Before Nightfall,mill,0,13
28,Home Before Nightfall,moon,0,13
28,Home Before Nightfall,mountain,0,13
28,Home Before Nightfall,mountains,0,13
28,Home Before Nightfall,night,1,13
28,Home Before Nightfall,ocean,0,13
28,Home Before Nightfall,oval frame,0,13
28,Home Before Nightfall,palm trees,0,13
28,Home Before Nightfall,path,0,13
28,Home Before Nightfall,person,0,13
28,Home Before Nightfall,portrait,0,13
28,Home Before Nightfall,rectangle 3d frame,0,13
28,Home Before Nightfall,rectangular frame,0,13
28,Home Before Nightfall,river,0,13
28,Home Before Nightfall,rocks,0,13
28,Home Before Nightfall,seashell frame,0,13
28,Home Before Nightfall,snow,0,13
28,Home Before Nightfall,snowy mountain,0,13
28,Home Before Nightfall,split frame,0,13
28,Home Before Nightfall,steve ross,0,13
28,Home Before Nightfall,structure,1,13
28,Home Before Nightfall,sun,0,13
28,Home Before Nightfall,tomb frame,0,13
28,Home Before Nightfall,tree,1,13
28,Home Before Nightfall,trees,1,13
28,Home Before Nightfall,triple frame,0,13
28,Home Before Nightfall,waterfall,0,13
28,Home Before Nightfall,waves,0,13
28,Home Before Nightfall,windmill,0,13
28,Home Before Nightfall,window frame,0,13
28,Home Before Nightfall,winter,0,13
28,Home Before Nightfall,wood framed,0,13
29,Island In The Wilderness,apple frame,0,1
29,Island In The Wilderness,aurora borealis,0,1
29,Island In The Wilderness,barn,0,1
29,Island In The Wilderness,beach,0,1
29,Island In The Wilderness,boat,0,1
29,Island In The Wilderness,bridge,0,1
29,Island In The Wilderness,building,0,1
29,Island In The Wilderness,bushes,1,1
29,Island In The Wilderness,cabin,0,1
29,Island In The Wilderness,cactus,0,1
29,Island In The Wilderness,circle frame,0,1
29,Island In The Wilderness,cirrus,0,1
29,Island In The Wilderness,cliff,0,1
29,Island In The Wilderness,clouds,0,1
29,Island In The Wilderness,conifer,1,1
29,Island In The Wilderness,cumulus,0,1
29,Island In The Wilderness,deciduous,0,1
29,Island In The Wilderness,diane andre,0,1
29,Island In The Wilderness,dock,0,1
29,Island In The Wilderness,double oval frame,0,1
29,Island In The Wilderness,farm,0,1
29,Island In The Wilderness,fence,0,1
29,Island In The Wilderness,fire,0,1
29,Island In The Wilderness,florida frame,0,1
29,Island In The Wilderness,flowers,0,1
29,Island In The Wilderness,fog,0,1
29,Island In The Wilderness,framed,0,1
29,Island In The Wilderness,grass,0,1
29,Island In The Wilderness,guest,0,1
29,Island In The Wilderness,half circle frame,0,1
29,Island In The Wilderness,half oval frame,0,1
29,Island In The Wilderness,hills,0,1
29,Island In The Wilderness,lake,1,1
29,Island In The Wilderness,lakes,0,1
29,Island In The Wilderness,lighthouse,0,1
29,Island In The Wilderness,mill,0,1
29,Island In The Wilderness,moon,0,1
29,Island In The Wilderness,mountain,0,1
29,Island In The Wilderness,mountains,0,1
29,Island In The Wilderness,night,0,1
29,Island In The Wilderness,ocean,0,1
29,Island In The Wilderness,oval frame,0,1
29,Island In The Wilderness,palm trees,0,1
29,Island In The Wilderness,path,0,1
29,Island In The Wilderness,person,0,1
29,Island In The Wilderness,portrait,0,1
29,Island In The Wilderness,rectangle 3d frame,0,1
29,Island In The Wilderness,rectangular frame,0,1
29,Island In The Wilderness,river,0,1
29,Island In The Wilderness,rocks,0,1
29,Island In The Wilderness,seashell frame,0,1
29,Island In The Wilderness,snow,0,1
29,Island In The Wilderness,snowy mountain,0,1
29,Island In The Wilderness,split frame,0,1
29,Island In The Wilderness,steve ross,0,1
29,Island In The Wilderness,structure,0,1
29,Island In The Wilderness,sun,0,1
29,Island In The Wilderness,tomb frame,0,1
29,Island In The Wilderness,tree,1,1
29,Island In The Wilderness,trees,1,1
29,Island In The Wilderness,triple frame,0,1
29,Island In The Wilderness,waterfall,0,1
29,Island In The Wilderness,waves,0,1
29,Island In The Wilderness,windmill,0,1
29,Island In The Wilderness,window frame,0,1
29,Island In The Wilderness,winter,0,1
29,Island In The Wilderness,wood framed,0,1
29,Autumn Oval,apple frame,0,2
29,Autumn Oval,aurora borealis,0,2
29,Autumn Oval,barn,0,2
29,Autumn Oval,beach,0,2
29,Autumn Oval,boat,0,2
29,Autumn Oval,bridge,0,2
29,Autumn Oval,building,0,2
29,Autumn Oval,bushes,1,2
29,Autumn Oval,cabin,0,2
29,Autumn Oval,cactus,0,2
29,Autumn Oval,circle frame,0,2
29,Autumn Oval,cirrus,0,2
29,Autumn Oval,cliff,0,2
29,Autumn Oval,clouds,0,2
29,Autumn Oval,conifer,1,2
29,Autumn Oval,cumulus,0,2
29,Autumn Oval,deciduous,0,2
29,Autumn Oval,diane andre,0,2
29,Autumn Oval,dock,0,2
29,Autumn Oval,double oval frame,0,2
29,Autumn Oval,farm,0,2
29,Autumn Oval,fence,0,2
29,Autumn Oval,fire,0,2
29,Autumn Oval,florida frame,0,2
29,Autumn Oval,flowers,0,2
29,Autumn Oval,fog,0,2
29,Autumn Oval,framed,1,2
29,Autumn Oval,grass,0,2
29,Autumn Oval,guest,0,2
29,Autumn Oval,half circle frame,0,2
29,Autumn Oval,half oval frame,0,2
29,Autumn Oval,hills,0,2
29,Autumn Oval,lake,1,2
29,Autumn Oval,lakes,0,2
29,Autumn Oval,lighthouse,0,2
29,Autumn Oval,mill,0,2
29,Autumn Oval,moon,0,2
29,Autumn Oval,mountain,0,2
29,Autumn Oval,mountains,1,2
29,Autumn Oval,night,0,2
29,Autumn Oval,ocean,0,2
29,Autumn Oval,oval frame,1,2
29,Autumn Oval,palm trees,0,2
29,Autumn Oval,path,0,2
29,Autumn Oval,person,0,2
29,Autumn Oval,portrait,0,2
29,Autumn Oval,rectangle 3d frame,0,2
29,Autumn Oval,rectangular frame,0,2
29,Autumn Oval,river,0,2
29,Autumn Oval,rocks,0,2
29,Autumn Oval,seashell frame,0,2
29,Autumn Oval,snow,0,2
29,Autumn Oval,snowy mountain,0,2
29,Autumn Oval,split frame,0,2
29,Autumn Oval,steve ross,0,2
29,Autumn Oval,structure,0,2
29,Autumn Oval,sun,0,2
29,Autumn Oval,tomb frame,0,2
29,Autumn Oval,tree,1,2
29,Autumn Oval,trees,1,2
29,Autumn Oval,triple frame,0,2
29,Autumn Oval,waterfall,0,2
29,Autumn Oval,waves,0,2
29,Autumn Oval,windmill,0,2
29,Autumn Oval,window frame,0,2
29,Autumn Oval,winter,0,2
29,Autumn Oval,wood framed,0,2
29,Seasonal Progression,apple frame,0,3
29,Seasonal Progression,aurora borealis,0,3
29,Seasonal Progression,barn,0,3
29,Seasonal Progression,beach,0,3
29,Seasonal Progression,boat,0,3
29,Seasonal Progression,bridge,0,3
29,Seasonal Progression,building,0,3
29,Seasonal Progression,bushes,1,3
29,Seasonal Progression,cabin,0,3
29,Seasonal Progression,cactus,0,3
29,Seasonal Progression,circle frame,0,3
29,Seasonal Progression,cirrus,0,3
29,Seasonal Progression,cliff,0,3
29,Seasonal Progression,clouds,0,3
29,Seasonal Progression,conifer,1,3
29,Seasonal Progression,cumulus,0,3
29,Seasonal Progression,deciduous,0,3
29,Seasonal Progression,diane andre,0,3
29,Seasonal Progression,dock,0,3
29,Seasonal Progression,double oval frame,0,3
29,Seasonal Progression,farm,0,3
29,Seasonal Progression,fence,0,3
29,Seasonal Progression,fire,0,3
29,Seasonal Progression,florida frame,0,3
29,Seasonal Progression,flowers,0,3
29,Seasonal Progression,fog,0,3
29,Seasonal Progression,framed,1,3
29,Seasonal Progression,grass,1,3
29,Seasonal Progression,guest,0,3
29,Seasonal Progression,half circle frame,0,3
29,Seasonal Progression,half oval frame,0,3
29,Seasonal Progression,hills,0,3
29,Seasonal Progression,lake,1,3
29,Seasonal Progression,lakes,0,3
29,Seasonal Progression,lighthouse,0,3
29,Seasonal Progression,mill,0,3
29,Seasonal Progression,moon,0,3
29,Seasonal Progression,mountain,1,3
29,Seasonal Progression,mountains,1,3
29,Seasonal Progression,night,0,3
29,Seasonal Progression,ocean,0,3
29,Seasonal Progression,oval frame,0,3
29,Seasonal Progression,palm trees,0,3
29,Seasonal Progression,path,0,3
29,Seasonal Progression,person,0,3
29,Seasonal Progression,portrait,0,3
29,Seasonal Progression,rectangle 3d frame,0,3
29,Seasonal Progression,rectangular frame,0,3
29,Seasonal Progression,river,0,3
29,Seasonal Progression,rocks,0,3
29,Seasonal Progression,seashell frame,0,3
29,Seasonal Progression,snow,1,3
29,Seasonal Progression,snowy mountain,1,3
29,Seasonal Progression,split frame,1,3
29,Seasonal Progression,steve ross,0,3
29,Seasonal Progression,structure,0,3
29,Seasonal Progression,sun,0,3
29,Seasonal Progression,tomb frame,0,3
29,Seasonal Progression,tree,1,3
29,Seasonal Progression,trees,1,3
29,Seasonal Progression,triple frame,0,3
29,Seasonal Progression,waterfall,0,3
29,Seasonal Progression,waves,0,3
29,Seasonal Progression,windmill,0,3
29,Seasonal Progression,window frame,0,3
29,Seasonal Progression,winter,1,3
29,Seasonal Progression,wood framed,0,3
29,Light At The Summit,apple frame,0,4
29,Light At The Summit,aurora borealis,0,4
29,Light At The Summit,barn,0,4
29,Light At The Summit,beach,0,4
29,Light At The Summit,boat,0,4
29,Light At The Summit,bridge,0,4
29,Light At The Summit,building,0,4
29,Light At The Summit,bushes,0,4
29,Light At The Summit,cabin,0,4
29,Light At The Summit,cactus,0,4
29,Light At The Summit,circle frame,0,4
29,Light At The Summit,cirrus,0,4
29,Light At The Summit,cliff,0,4
29,Light At The Summit,clouds,0,4
29,Light At The Summit,conifer,0,4
29,Light At The Summit,cumulus,0,4
29,Light At The Summit,deciduous,1,4
29,Light At The Summit,diane andre,0,4
29,Light At The Summit,dock,0,4
29,Light At The Summit,double oval frame,0,4
29,Light At The Summit,farm,0,4
29,Light At The Summit,fence,0,4
29,Light At The Summit,fire,0,4
29,Light At The Summit,florida frame,0,4
29,Light At The Summit,flowers,0,4
29,Light At The Summit,fog,0,4
29,Light At The Summit,framed,0,4
29,Light At The Summit,grass,1,4
29,Light At The Summit,guest,0,4
29,Light At The Summit,half circle frame,0,4
29,Light At The Summit,half oval frame,0,4
29,Light At The Summit,hills,0,4
29,Light At The Summit,lake,0,4
29,Light At The Summit,lakes,0,4
29,Light At The Summit,lighthouse,0,4
29,Light At The Summit,mill,0,4
29,Light At The Summit,moon,0,4
29,Light At The Summit,mountain,1,4
29,Light At The Summit,mountains,1,4
29,Light At The Summit,night,0,4
29,Light At The Summit,ocean,0,4
29,Light At The Summit,oval frame,0,4
29,Light At The Summit,palm trees,0,4
29,Light At The Summit,path,1,4
29,Light At The Summit,person,0,4
29,Light At The Summit,portrait,0,4
29,Light At The Summit,rectangle 3d frame,0,4
29,Light At The Summit,rectangular frame,0,4
29,Light At The Summit,river,0,4
29,Light At The Summit,rocks,0,4
29,Light At The Summit,seashell frame,0,4
29,Light At The Summit,snow,0,4
29,Light At The Summit,snowy mountain,0,4
29,Light At The Summit,split frame,0,4
29,Light At The Summit,steve ross,0,4
29,Light At The Summit,structure,0,4
29,Light At The Summit,sun,1,4
29,Light At The Summit,tomb frame,0,4
29,Light At The Summit,tree,1,4
29,Light At The Summit,trees,1,4
29,Light At The Summit,triple frame,0,4
29,Light At The Summit,waterfall,0,4
29,Light At The Summit,waves,0,4
29,Light At The Summit,windmill,0,4
29,Light At The Summit,window frame,0,4
29,Light At The Summit,winter,0,4
29,Light At The Summit,wood framed,0,4
29,Countryside Barn,apple frame,0,5
29,Countryside Barn,aurora borealis,0,5
29,Countryside Barn,barn,1,5
29,Countryside Barn,beach,0,5
29,Countryside Barn,boat,0,5
29,Countryside Barn,bridge,0,5
29,Countryside Barn,building,0,5
29,Countryside Barn,bushes,0,5
29,Countryside Barn,cabin,0,5
29,Countryside Barn,cactus,0,5
29,Countryside Barn,circle frame,0,5
29,Countryside Barn,cirrus,0,5
29,Countryside Barn,cliff,0,5
29,Countryside Barn,clouds,0,5
29,Countryside Barn,conifer,0,5
29,Countryside Barn,cumulus,0,5
29,Countryside Barn,deciduous,1,5
29,Countryside Barn,diane andre,0,5
29,Countryside Barn,dock,0,5
29,Countryside Barn,double oval frame,0,5
29,Countryside Barn,farm,0,5
29,Countryside Barn,fence,0,5
29,Countryside Barn,fire,0,5
29,Countryside Barn,florida frame,0,5
29,Countryside Barn,flowers,0,5
29,Countryside Barn,fog,0,5
29,Countryside Barn,framed,0,5
29,Countryside Barn,grass,1,5
29,Countryside Barn,guest,0,5
29,Countryside Barn,half circle frame,0,5
29,Countryside Barn,half oval frame,0,5
29,Countryside Barn,hills,0,5
29,Countryside Barn,lake,0,5
29,Countryside Barn,lakes,0,5
29,Countryside Barn,lighthouse,0,5
29,Countryside Barn,mill,0,5
29,Countryside Barn,moon,0,5
29,Countryside Barn,mountain,0,5
29,Countryside Barn,mountains,0,5
29,Countryside Barn,night,0,5
29,Countryside Barn,ocean,0,5
29,Countryside Barn,oval frame,0,5
29,Countryside Barn,palm trees,0,5
29,Countryside Barn,path,1,5
29,Countryside Barn,person,0,5
29,Countryside Barn,portrait,0,5
29,Countryside Barn,rectangle 3d frame,0,5
29,Countryside Barn,rectangular frame,0,5
29,Countryside Barn,river,0,5
29,Countryside Barn,rocks,0,5
29,Countryside Barn,seashell frame,0,5
29,Countryside Barn,snow,0,5
29,Countryside Barn,snowy mountain,0,5
29,Countryside Barn,split frame,0,5
29,Countryside Barn,steve ross,0,5
29,Countryside Barn,structure,1,5
29,Countryside Barn,sun,0,5
29,Countryside Barn,tomb frame,0,5
29,Countryside Barn,tree,1,5
29,Countryside Barn,trees,0,5
29,Countryside Barn,triple frame,0,5
29,Countryside Barn,waterfall,0,5
29,Countryside Barn,waves,0,5
29,Countryside Barn,windmill,0,5
29,Countryside Barn,window frame,0,5
29,Countryside Barn,winter,0,5
29,Countryside Barn,wood framed,0,5
29,Mountain Lake Falls,apple frame,0,6
29,Mountain Lake Falls,aurora borealis,0,6
29,Mountain Lake Falls,barn,0,6
29,Mountain Lake Falls,beach,0,6
29,Mountain Lake Falls,boat,0,6
29,Mountain Lake Falls,bridge,0,6
29,Mountain Lake Falls,building,0,6
29,Mountain Lake Falls,bushes,0,6
29,Mountain Lake Falls,cabin,0,6
29,Mountain Lake Falls,cactus,0,6
29,Mountain Lake Falls,circle frame,0,6
29,Mountain Lake Falls,cirrus,0,6
29,Mountain Lake Falls,cliff,0,6
29,Mountain Lake Falls,clouds,1,6
29,Mountain Lake Falls,conifer,1,6
29,Mountain Lake Falls,cumulus,1,6
29,Mountain Lake Falls,deciduous,0,6
29,Mountain Lake Falls,diane andre,0,6
29,Mountain Lake Falls,dock,0,6
29,Mountain Lake Falls,double oval frame,0,6
29,Mountain Lake Falls,farm,0,6
29,Mountain Lake Falls,fence,0,6
29,Mountain Lake Falls,fire,0,6
29,Mountain Lake Falls,florida frame,0,6
29,Mountain Lake Falls,flowers,0,6
29,Mountain Lake Falls,fog,0,6
29,Mountain Lake Falls,framed,0,6
29,Mountain Lake Falls,grass,0,6
29,Mountain Lake Falls,guest,0,6
29,Mountain Lake Falls,half circle frame,0,6
29,Mountain Lake Falls,half oval frame,0,6
29,Mountain Lake Falls,hills,0,6
29,Mountain Lake Falls,lake,1,6
29,Mountain Lake Falls,lakes,0,6
29,Mountain Lake Falls,lighthouse,0,6
29,Mountain Lake Falls,mill,0,6
29,Mountain Lake Falls,moon,0,6
29,Mountain Lake Falls,mountain,1,6
29,Mountain Lake Falls,mountains,1,6
29,Mountain Lake Falls,night,0,6
29,Mountain Lake Falls,ocean,0,6
29,Mountain Lake Falls,oval frame,0,6
29,Mountain Lake Falls,palm trees,0,6
29,Mountain Lake Falls,path,0,6
29,Mountain Lake Falls,person,0,6
29,Mountain Lake Falls,portrait,0,6
29,Mountain Lake Falls,rectangle 3d frame,0,6
29,Mountain Lake Falls,rectangular frame,0,6
29,Mountain Lake Falls,river,1,6
29,Mountain Lake Falls,rocks,0,6
29,Mountain Lake Falls,seashell frame,0,6
29,Mountain Lake Falls,snow,0,6
29,Mountain Lake Falls,snowy mountain,1,6
29,Mountain Lake Falls,split frame,0,6
29,Mountain Lake Falls,steve ross,0,6
29,Mountain Lake Falls,structure,0,6
29,Mountain Lake Falls,sun,0,6
29,Mountain Lake Falls,tomb frame,0,6
29,Mountain Lake Falls,tree,1,6
29,Mountain Lake Falls,trees,1,6
29,Mountain Lake Falls,triple frame,0,6
29,Mountain Lake Falls,waterfall,1,6
29,Mountain Lake Falls,waves,0,6
29,Mountain Lake Falls,windmill,0,6
29,Mountain Lake Falls,window frame,0,6
29,Mountain Lake Falls,winter,0,6
29,Mountain Lake Falls,wood framed,0,6
29,Cypress Creek,apple frame,0,7
29,Cypress Creek,aurora borealis,0,7
29,Cypress Creek,barn,0,7
29,Cypress Creek,beach,0,7
29,Cypress Creek,boat,0,7
29,Cypress Creek,bridge,0,7
29,Cypress Creek,building,0,7
29,Cypress Creek,bushes,0,7
29,Cypress Creek,cabin,0,7
29,Cypress Creek,cactus,0,7
29,Cypress Creek,circle frame,0,7
29,Cypress Creek,cirrus,0,7
29,Cypress Creek,cliff,0,7
29,Cypress Creek,clouds,0,7
29,Cypress Creek,conifer,0,7
29,Cypress Creek,cumulus,0,7
29,Cypress Creek,deciduous,1,7
29,Cypress Creek,diane andre,0,7
29,Cypress Creek,dock,0,7
29,Cypress Creek,double oval frame,0,7
29,Cypress Creek,farm,0,7
29,Cypress Creek,fence,0,7
29,Cypress Creek,fire,0,7
29,Cypress Creek,florida frame,0,7
29,Cypress Creek,flowers,0,7
29,Cypress Creek,fog,0,7
29,Cypress Creek,framed,0,7
29,Cypress Creek,grass,1,7
29,Cypress Creek,guest,0,7
29,Cypress Creek,half circle frame,0,7
29,Cypress Creek,half oval frame,0,7
29,Cypress Creek,hills,0,7
29,Cypress Creek,lake,0,7
29,Cypress Creek,lakes,0,7
29,Cypress Creek,lighthouse,0,7
29,Cypress Creek,mill,0,7
29,Cypress Creek,moon,0,7
29,Cypress Creek,mountain,0,7
29,Cypress Creek,mountains,0,7
29,Cypress Creek,night,0,7
29,Cypress Creek,ocean,0,7
29,Cypress Creek,oval frame,0,7
29,Cypress Creek,palm trees,0,7
29,Cypress Creek,path,0,7
29,Cypress Creek,person,0,7
29,Cypress Creek,portrait,0,7
29,Cypress Creek,rectangle 3d frame,0,7
29,Cypress Creek,rectangular frame,0,7
29,Cypress Creek,river,1,7
29,Cypress Creek,rocks,0,7
29,Cypress Creek,seashell frame,0,7
29,Cypress Creek,snow,0,7
29,Cypress Creek,snowy mountain,0,7
29,Cypress Creek,split frame,0,7
29,Cypress Creek,steve ross,0,7
29,Cypress Creek,structure,0,7
29,Cypress Creek,sun,0,7
29,Cypress Creek,tomb frame,0,7
29,Cypress Creek,tree,1,7
29,Cypress Creek,trees,1,7
29,Cypress Creek,triple frame,0,7
29,Cypress Creek,waterfall,0,7
29,Cypress Creek,waves,0,7
29,Cypress Creek,windmill,0,7
29,Cypress Creek,window frame,0,7
29,Cypress Creek,winter,0,7
29,Cypress Creek,wood framed,0,7
29,Trapper's Cabin,apple frame,0,8
29,Trapper's Cabin,aurora borealis,0,8
29,Trapper's Cabin,barn,0,8
29,Trapper's Cabin,beach,0,8
29,Trapper's Cabin,boat,0,8
29,Trapper's Cabin,bridge,0,8
29,Trapper's Cabin,building,0,8
29,Trapper's Cabin,bushes,1,8
29,Trapper's Cabin,cabin,1,8
29,Trapper's Cabin,cactus,0,8
29,Trapper's Cabin,circle frame,0,8
29,Trapper's Cabin,cirrus,0,8
29,Trapper's Cabin,cliff,0,8
29,Trapper's Cabin,clouds,0,8
29,Trapper's Cabin,conifer,1,8
29,Trapper's Cabin,cumulus,0,8
29,Trapper's Cabin,deciduous,1,8
29,Trapper's Cabin,diane andre,0,8
29,Trapper's Cabin,dock,0,8
29,Trapper's Cabin,double oval frame,0,8
29,Trapper's Cabin,farm,0,8
29,Trapper's Cabin,fence,0,8
29,Trapper's Cabin,fire,0,8
29,Trapper's Cabin,florida frame,0,8
29,Trapper's Cabin,flowers,0,8
29,Trapper's Cabin,fog,0,8
29,Trapper's Cabin,framed,0,8
29,Trapper's Cabin,grass,0,8
29,Trapper's Cabin,guest,0,8
29,Trapper's Cabin,half circle frame,0,8
29,Trapper's Cabin,half oval frame,0,8
29,Trapper's Cabin,hills,0,8
29,Trapper's Cabin,lake,1,8
29,Trapper's Cabin,lakes,0,8
29,Trapper's Cabin,lighthouse,0,8
29,Trapper's Cabin,mill,0,8
29,Trapper's Cabin,moon,0,8
29,Trapper's Cabin,mountain,1,8
29,Trapper's Cabin,mountains,1,8
29,Trapper's Cabin,night,0,8
29,Trapper's Cabin,ocean,0,8
29,Trapper's Cabin,oval frame,0,8
29,Trapper's Cabin,palm trees,0,8
29,Trapper's Cabin,path,0,8
29,Trapper's Cabin,person,0,8
29,Trapper's Cabin,portrait,0,8
29,Trapper's Cabin,rectangle 3d frame,0,8
29,Trapper's Cabin,rectangular frame,0,8
29,Trapper's Cabin,river,0,8
29,Trapper's Cabin,rocks,0,8
29,Trapper's Cabin,seashell frame,0,8
29,Trapper's Cabin,snow,0,8
29,Trapper's Cabin,snowy mountain,0,8
29,Trapper's Cabin,split frame,0,8
29,Trapper's Cabin,steve ross,0,8
29,Trapper's Cabin,structure,1,8
29,Trapper's Cabin,sun,0,8
29,Trapper's Cabin,tomb frame,0,8
29,Trapper's Cabin,tree,1,8
29,Trapper's Cabin,trees,1,8
29,Trapper's Cabin,triple frame,0,8
29,Trapper's Cabin,waterfall,0,8
29,Trapper's Cabin,waves,0,8
29,Trapper's Cabin,windmill,0,8
29,Trapper's Cabin,window frame,0,8
29,Trapper's Cabin,winter,0,8
29,Trapper's Cabin,wood framed,0,8
29,Storm On The Horizon,apple frame,0,9
29,Storm On The Horizon,aurora borealis,0,9
29,Storm On The Horizon,barn,0,9
29,Storm On The Horizon,beach,1,9
29,Storm On The Horizon,boat,0,9
29,Storm On The Horizon,bridge,0,9
29,Storm On The Horizon,building,0,9
29,Storm On The Horizon,bushes,0,9
29,Storm On The Horizon,cabin,0,9
29,Storm On The Horizon,cactus,0,9
29,Storm On The Horizon,circle frame,0,9
29,Storm On The Horizon,cirrus,0,9
29,Storm On The Horizon,cliff,0,9
29,Storm On The Horizon,clouds,1,9
29,Storm On The Horizon,conifer,0,9
29,Storm On The Horizon,cumulus,0,9
29,Storm On The Horizon,deciduous,0,9
29,Storm On The Horizon,diane andre,0,9
29,Storm On The Horizon,dock,0,9
29,Storm On The Horizon,double oval frame,0,9
29,Storm On The Horizon,farm,0,9
29,Storm On The Horizon,fence,0,9
29,Storm On The Horizon,fire,0,9
29,Storm On The Horizon,florida frame,0,9
29,Storm On The Horizon,flowers,0,9
29,Storm On The Horizon,fog,0,9
29,Storm On The Horizon,framed,0,9
29,Storm On The Horizon,grass,1,9
29,Storm On The Horizon,guest,0,9
29,Storm On The Horizon,half circle frame,0,9
29,Storm On The Horizon,half oval frame,0,9
29,Storm On The Horizon,hills,0,9
29,Storm On The Horizon,lake,0,9
29,Storm On The Horizon,lakes,0,9
29,Storm On The Horizon,lighthouse,0,9
29,Storm On The Horizon,mill,0,9
29,Storm On The Horizon,moon,0,9
29,Storm On The Horizon,mountain,0,9
29,Storm On The Horizon,mountains,0,9
29,Storm On The Horizon,night,0,9
29,Storm On The Horizon,ocean,1,9
29,Storm On The Horizon,oval frame,0,9
29,Storm On The Horizon,palm trees,1,9
29,Storm On The Horizon,path,0,9
29,Storm On The Horizon,person,0,9
29,Storm On The Horizon,portrait,0,9
29,Storm On The Horizon,rectangle 3d frame,0,9
29,Storm On The Horizon,rectangular frame,0,9
29,Storm On The Horizon,river,0,9
29,Storm On The Horizon,rocks,1,9
29,Storm On The Horizon,seashell frame,0,9
29,Storm On The Horizon,snow,0,9
29,Storm On The Horizon,snowy mountain,0,9
29,Storm On The Horizon,split frame,0,9
29,Storm On The Horizon,steve ross,0,9
29,Storm On The Horizon,structure,0,9
29,Storm On The Horizon,sun,0,9
29,Storm On The Horizon,tomb frame,0,9
29,Storm On The Horizon,tree,0,9
29,Storm On The Horizon,trees,0,9
29,Storm On The Horizon,triple frame,0,9
29,Storm On The Horizon,waterfall,0,9
29,Storm On The Horizon,waves,1,9
29,Storm On The Horizon,windmill,0,9
29,Storm On The Horizon,window frame,0,9
29,Storm On The Horizon,winter,0,9
29,Storm On The Horizon,wood framed,0,9
29,Pot 'O Posies,apple frame,0,10
29,Pot 'O Posies,aurora borealis,0,10
29,Pot 'O Posies,barn,0,10
29,Pot 'O Posies,beach,0,10
29,Pot 'O Posies,boat,0,10
29,Pot 'O Posies,bridge,0,10
29,Pot 'O Posies,building,0,10
29,Pot 'O Posies,bushes,0,10
29,Pot 'O Posies,cabin,0,10
29,Pot 'O Posies,cactus,0,10
29,Pot 'O Posies,circle frame,0,10
29,Pot 'O Posies,cirrus,0,10
29,Pot 'O Posies,cliff,0,10
29,Pot 'O Posies,clouds,0,10
29,Pot 'O Posies,conifer,0,10
29,Pot 'O Posies,cumulus,0,10
29,Pot 'O Posies,deciduous,0,10
29,Pot 'O Posies,diane andre,0,10
